Notes	State	State Code	Year	Year Code	Month	Month Code	Deaths
	Alaska	2	2007	2007	"Mar., 2007"	Mar-07	Suppressed
	Alaska	2	2007	2007	"Apr., 2007"	Apr-07	Suppressed
	Alaska	2	2007	2007	"May, 2007"	May-07	Suppressed
	Alaska	2	2007	2007	"Jun., 2007"	Jun-07	Suppressed
	Alaska	2	2007	2007	"Jul., 2007"	Jul-07	Suppressed
	Alaska	2	2007	2007	"Aug., 2007"	Aug-07	Suppressed
	Alaska	2	2007	2007	"Sep., 2007"	Sep-07	Suppressed
	Alaska	2	2007	2007	"Oct., 2007"	Oct-07	Suppressed
	Alaska	2	2007	2007	"Nov., 2007"	Nov-07	Suppressed
	Alaska	2	2007	2007	"Dec., 2007"	Dec-07	Suppressed
	Alaska	2	2008	2008	"Jan., 2008"	Jan-08	Suppressed
	Alaska	2	2008	2008	"Feb., 2008"	Feb-08	Suppressed
	Alaska	2	2008	2008	"Mar., 2008"	Mar-08	Suppressed
	Alaska	2	2008	2008	"Apr., 2008"	Apr-08	Suppressed
	Alaska	2	2008	2008	"May, 2008"	May-08	Suppressed
	Alaska	2	2008	2008	"Jun., 2008"	Jun-08	Suppressed
